4085	60002
4085	415440
4085	508129
4092	104191
4092	128901
4092	341575
4092	389644
4092	413419
4102	183325
4102	209823
4102	260990
4102	296623
4102	399523
4109	211196
4109	286924
4109	338212
4109	350856
4123	274146
4123	422043
4123	457203
4146	33803
4146	102775
4146	251959
4146	265445
4146	306793
4146	421033
4146	444942
4146	487055
4177	9179
4177	144982
4177	352994
4177	489117
4216	37145
4216	91450
4216	91468
4216	108411
4216	245639
4216	400141
4262	34379
4262	95461
4262	162679
4262	226870
4262	227311
4262	302969
4262	319198
4262	329351
4262	329392
4262	406413
4262	470788
4262	513208
4262	526954
4328	123953
4355	23785
4355	32025
4355	422347
4355	469184
4365	124819
4365	211726
4365	349450
4365	421255
4365	493950
4389	49243
4389	267328
4389	268877
4389	321497
4389	376498
4389	393054
4389	405956
4390	318580
4390	342640
4390	486876
4390	526214
4406	157089
4406	234224
4406	430041
4406	453999
4406	535391
4442	24235
4442	159226
4442	326541
4442	360762
4442	367827
4442	393518
4442	415544
4442	463705
4442	488459
4442	505548
4442	512763
4464	190377
4464	229447
4464	329897
4464	379369
4464	494068
4464	522935
4465	124908
4465	202570
4465	452470
4465	497934
4465	503387
4465	523812
4484	195830
4484	451248
4484	475223
4624	214232
4624	516499
4645	193112
4645	250774
4645	311029
4645	401615
4645	425538
4704	8934
4704	530074
4767	49756
4767	84392
4767	544170
4804	26284
4804	49697
4804	84512
4804	91726
4804	123900
4804	354669
4804	518091
4825	147607
4825	325027
4825	362720
4825	372872
4829	26373
4829	49761
4829	73400
4829	74439
4829	131211
4829	335763
4829	494481
4891	154368
4891	240949
4891	391006
4891	482090
4891	485778
4891	540862
4965	8826
4965	47863
4965	235278
4965	333303
4965	340053
4965	350004
4965	397977
4965	436167
4965	436170
4965	436171
4965	475168
4965	540486
4998	268035
4998	336727
4998	353578
4998	421174
4998	445087
5081	85382
5081	379869
5081	500861
5081	500865
5138	75941
5138	90360
5138	505734
5197	35814
5197	57060
5197	57722
5197	75588
5197	181785
5197	338700
5197	352799
5197	352885
5197	418918
5208	219094
5208	232538
5208	252836
5208	310403
5208	422092
5208	464728
5208	469968
5223	133273
5223	322051
5223	417645
5223	440411
5223	440416
5223	518049
5238	168720
5238	229510
5238	406305
5238	445716
5238	494860
5243	26602
5243	224389
5243	335655
5243	450091
5338	10997
5338	29201
5338	42819
5338	185630
5338	319052
5338	423124
5346	11224
5346	189670
5346	278338
5346	364114
5346	364115
5346	403121
5346	497155
5346	499045
5346	518044
5346	520755
5384	110507
5384	110512
5384	110748
5384	192985
5384	372395
5384	432505
5437	254311
5437	373268
5437	450407
5437	499218
5453	36843
5453	96792
5453	132278
5453	132284
5453	132287
5453	242533
5453	242538
5456	68431
5456	143159
5456	197797
5456	324084
5456	352091
5456	441254
5457	15489
5457	251108
5457	270273
5457	310937
5457	496329
5465	317640
5465	353015
5486	60593
5486	209590
5486	374633
5486	503639
5486	535859
5486	539198
5582	47930
5582	193375
5582	329508
5582	335028
5582	350684
5582	374744
5582	492634
5582	495203
5726	105042
5726	161874
5726	514917
5728	5734
5728	30565
5728	161873
5728	161883
5728	514917
5734	30565
5734	161873
5734	161883
5734	514917
5747	87846
5747	143271
5747	156757
5747	278593
5747	390656
5747	492497
5747	503505
5829	98588
5829	118943
5829	143608
5829	444875
5829	541959
5892	294760
5892	366337
5912	79625
5912	187686
5912	473668
5912	474939
5912	474946
6035	105920
6035	130583
6035	270792
6035	332453
6050	37532
6050	59217
6050	265901
6092	109234
6092	171970
6092	171972
6092	207285
6165	29915
6165	173377
6165	268035
6165	350246
6170	81957
6170	121596
6170	187952
6170	215497
6170	256479
6170	273064
6170	337822
6170	345142
6170	368759
6170	393538
6170	446997
6170	470866
6170	495786
6170	505755
6213	100695
6213	402779
6213	490295
6224	154218
6224	155754
6224	349850
6224	495858
6231	100764
6231	112285
6231	182145
6231	301684
6231	463938
6231	495881
6290	16051
6290	91627
6290	237771
6290	343351
6290	471109
6304	53528
6304	127782
6304	431507
6304	431508
6335	177644
6335	256695
6335	407999
6335	503978
6335	508458
6335	515797
6351	168646
6351	228092
6351	266915
6351	390836
6351	477206
6372	182335
6372	316666
6372	450071
6394	133679
6394	434433
6394	451022
6509	70301
6509	198600
6509	421796
6557	67617
6557	67619
6557	134561
6557	152220
6557	471348
6557	474245
6579	335763
6579	412670
6579	432937
6579	452884
6579	494481
6596	124093
6596	134888
6596	154240
6596	300585
6596	367022
6596	399682
6633	49271
6633	175208
6633	339167
6633	479041
6664	120984
6664	316855
6688	80778
6688	174472
6688	262879
6688	416431
6688	452257
6690	53841
6690	132503
6690	314403
6690	494264
6790	75824
6790	112067
6790	239125
6790	509640
6790	528852
6854	19622
6854	30849
6854	140014
6854	224056
6854	375548
6854	478547
6866	184237
6866	546859
6899	37829
6899	70409
6899	244754
6899	281403
6899	294780
6899	336593
6899	492520
6899	539043
6936	246022
6936	344497
6936	437263
6971	281663
6971	491586
6971	492399
6971	535723
6984	145595
6984	152968
6984	367669
6984	531166
6988	209331
6988	476077
6988	477967
6988	500917
7001	250774
7001	374773
7001	401615
7001	425538
7083	143271
7083	181922
7083	239992
7083	390656
7099	360679
7099	523591
7100	86724
7100	167698
7100	170956
7100	180162
7100	214723
7100	239716
7100	241053
7100	246371
7100	263674
7100	358286
7100	408283
7100	450768
7219	48467
7219	73128
7219	199507
7219	326225
7219	416423
7219	540659
7354	269951
7354	274645
7354	331778
7354	515042
7531	229035
7531	332256
7531	333279
7531	464143
7531	471148
7531	519914
7548	153075
7548	159053
7548	161949
7548	169353
7548	181064
7548	214046
7548	225457
7548	311490
7548	347739
7548	380326
7548	389529
7548	392651
7548	431943
7557	92811
7557	117368
7557	117409
7557	206674
7557	280523
7557	343097
7557	417333
7563	33741
7563	107678
7563	168662
7563	172464
7563	193742
7563	235945
7563	264806
7563	454625
7563	507431
7580	153292
7580	282366
7580	390137
7580	447790
7580	539542
7606	34262
7606	135104
7606	159959
7606	286421
7630	79348
7630	300830
7630	314477
7630	366327
7630	541715
7644	83556
7644	376757
7644	413213
7644	448444
7644	452315
7644	520327
7651	34204
7651	35242
7651	62164
7651	112685
7651	179116
7651	179914
7651	235463
7651	235864
7651	238654
7651	349738
7651	388591
7651	395097
7651	404319
7651	502010
7667	144876
7667	199697
7667	226854
7667	341839
7717	30018
7717	58441
7717	117907
7717	198477
7717	310994
7717	331020
7717	414973
7775	33972
7775	41947
7775	102327
7775	102786
7775	169941
7775	176655
7775	190647
7775	193968
7775	215982
7775	286552
7775	318316
7775	362423
7775	415696
7775	415813
7775	432520
7775	439603
7775	456597
7775	475193
7775	544343
7834	29820
7834	119727
7834	300747
7916	88597
7916	126382
7916	153577
7916	158497
7916	251763
7916	266291
7916	476822
7916	535698
7916	541252
7923	50651
7923	167436
7923	197338
7923	399426
7923	423205
7923	459882
7933	52879
7933	102398
7933	127074
7933	196165
7933	205831
7933	472771
7933	497625
8026	46711
8026	122664
8026	122666
8026	137545
8026	148848
8026	541419
8050	412931
8050	513982
8120	120488
8120	179726
8120	226709
8120	468205
8120	484171
8130	19411
8130	28682
8130	48815
8130	184063
8130	260186
8130	373235
8130	377269
8130	390591
8130	420900
8130	444746
8130	506415
8130	533891
8157	404155
8157	428059
8162	259466
8162	368180
8162	409882
8162	433945
8162	497820
8183	121944
8183	210883
8183	271884
8183	344930
8183	347926
8183	370447
8183	488148
8183	529044
8203	491737
8203	497585
8203	498957
8203	507214
8285	80361
8285	336577
8285	336579
8285	346464
8285	430590
8285	520037
8287	16240
8287	38783
8287	124405
8287	147916
8287	244192
8287	343725
8287	410803
8287	465583
8287	466190
8323	149680
8323	198204
8324	49756
8324	84392
8324	544170
8334	12971
8334	12983
8334	12985
8334	45252
8334	80214
8334	90567
8334	120449
8334	149759
8334	168585
8334	185541
8334	207306
8334	209721
8334	213313
8334	216024
8334	235224
8334	264630
8334	293343
8334	388934
8334	462233
8334	511052
8334	535978
8334	544121
8365	56713
8365	200810
8365	216507
8365	261544
8365	377099
8365	536082
8384	78161
8384	449166
8384	473141
8384	498010
8466	180100
8466	336130
8469	16793
8469	97023
8469	170809
8469	373941
8481	103400
8481	441658
8481	481279
8481	528442
8495	243178
8495	386545
8495	405500
8495	446024
8495	520322
8533	140265
8533	165124
8533	171214
8533	224371
8533	234093
8533	360161
8533	414636
8546	115476
8546	121551
8546	490032
8558	315381
8558	449093
8619	64259
8619	89532
8619	107976
8619	108073
8619	360260
8619	382607
8619	404936
8619	415818
8619	417210
8619	445065
8619	537837
8624	17637
8624	52602
8624	201470
8624	208857
8624	314562
8624	320064
8624	480955
8624	507101
8680	40204
8680	432419
8680	466569
8692	85096
8692	163339
8692	165032
8692	536093
8692	540171
8720	22915
8720	47521
8720	49211
8720	118030
8720	239132
8720	286824
8720	339296
8720	480628
8720	488277
8720	496847
8787	23338
8787	53654
8787	74163
8787	424802
8787	450237
8787	535531
8815	75826
8815	93615
8815	167806
8815	222128
8815	250530
8815	268569
8815	468336
8815	502824
8817	88269
8817	129068
8817	229488
8817	283767
8817	326089
8817	487135
8826	47863
8826	113270
8826	235278
8826	333303
8826	397977
8826	475168
8826	506952
8866	68103
8866	156330
8866	186743
8866	386218
8866	504608
8922	463500
8926	73966
8926	83252
8926	123533
8926	147977
8926	504364
8926	505559
8934	37874
8934	68131
8934	158734
8934	158906
8934	167220
8934	229030
8934	239165
8934	247783
8934	353741
8934	384540
8934	530074
9030	77482
9030	178222
9030	238357
9030	378470
9098	50303
9098	140352
9098	146150
9098	165212
9098	498387
9098	534597
9100	11963
9100	249941
9100	362096
9100	448464
9106	347713
9106	428212
9106	428214
9106	435477
9106	500878
9106	500896
9169	110248
9169	114513
9169	394523
9169	497146
9169	510389
9179	144982
9179	182215
9179	213711
9179	434252
9179	483624
9210	35470
9210	54316
9210	62738
9210	85948
9210	101383
9210	147649
9210	230077
9210	438432
9210	459223
9210	479594
9210	507327
9244	49756
9244	84392
9244	544170
9246	49756
9246	84392
9246	544170
9247	49756
9247	84392
9247	544170
9252	49756
9252	84392
9252	544170
9253	49756
9253	84392
9253	544170
9254	49756
9254	84392
9254	544170
9277	49756
9277	84392
9277	544170
9282	49756
9282	84392
9282	544170
9284	38972
9284	49756
9284	84392
9284	544170
9323	111955
9323	213407
9323	352674
9323	502756
9345	36893
9372	9382
9372	29929
9372	29932
9372	29933
9372	164480
9382	29929
9382	29932
9382	29933
9382	164480
9382	520380
9453	51371
9453	51382
9453	213650
9453	432282
9453	482370
9453	500603
9477	120511
9477	342923
9526	85382
9526	379869
9526	500861
9526	500865
9645	49948
9645	150450
9645	224509
9645	283685
9645	340592
9645	407613
9645	426678
9645	452522
9645	467165
9645	489563
9645	494670
9649	158577
9649	295118
9649	354111
9649	428277
9649	486332
9649	536296
9650	43881
9650	108194
9650	144191
9650	157624
9650	199097
9650	199099
9650	534623
9650	543105
9656	38463
9656	132870
9656	382714
9656	396419
9656	499218
9668	38967
9668	68765
9668	288516
9668	352628
9668	438576
9668	442479
9762	16457
9762	196682
9762	214555
9762	216152
9762	542780
9762	542899
9834	30679
9869	203600
9869	226912
9869	236382
9869	276086
9869	276847
9869	341761
9893	52159
9893	104469
9893	105844
9893	221011
9893	298405
9893	412947
9893	417079
9893	440889
9893	462537
10034	49756
10034	84392
10034	544170
10035	49756
10035	84392
10035	544170
10054	228233
10054	228239
10064	205597
10064	243864
10064	250213
10149	56711
10149	123304
10149	271402
10149	286245
10149	481100
10180	85446
10180	208118
10180	323254
10180	382935
10180	519455
10180	521727
10384	51078
10384	239629
10384	328570
10384	407300
10384	519271
10390	238807
10390	244836
10390	345746
10390	471242
10390	532279
10390	543268
10456	308766
10456	308768
10456	308769
10456	380019
10481	437618
10481	514322
10486	60002
10486	415440
10486	508129
10492	17208
10492	45338
10492	69324
10492	107687
10492	123451
10492	136947
10492	178427
10492	187128
10492	206097
10492	223528
10492	246912
10492	287924
10492	298937
10492	308657
10492	317267
10492	317693
10492	325902
10492	331669
10492	332167
10492	333849
10492	335782
10492	341742
10492	358800
10492	380726
10492	450384
10492	516221
10492	536330
10492	540235
10539	51625
10539	157060
10539	177681
10539	184803
10539	193534
10539	212245
10539	222181
10539	242068
10539	280526
10539	413495
10539	439133
10539	463382
10546	64751
10546	250005
10546	392902
10584	91722
10584	139914
10584	144982
10584	166267
10584	182215
10584	258142
10584	435438
10584	489117
10596	10609
10596	10627
10596	59821
10596	118088
10597	31146
10597	327664
10597	399829
10597	464899
10597	496047
10597	531694
10598	10609
10598	59821
10598	118088
10598	535420
10599	10609
10599	10613
10599	10627
10599	59821
10599	118088
10602	24662
10602	65780
10602	130635
10602	211097
10602	267623
10602	282965
10602	282967
10602	323808
10602	350170
10602	468171
10602	528029
10609	10613
10609	10627
10609	59821
10609	118088
10609	535420
10613	10627
10613	59821
10613	118088
10627	59821
10627	118088
10627	535420
10634	80442
10634	154396
10634	171724
10634	171725
10634	192194
10634	341397
10634	375557
10634	401756
10641	53936
10641	78875
10641	353275
10641	398993
10654	138446
10654	228556
10654	288775
10654	525524
10687	50313
10687	79895
10687	85518
10687	96907
10687	213264
10687	287049
10687	339725
10687	436429
10687	472084
10687	489399
10687	514212
10711	73196
10711	143147
10711	168084
10711	320805
10711	452678
10719	262028
10719	262031
10719	405948
10727	185741
10727	385730
10727	403157
10727	430938
10727	487125
10732	190195
10732	243103
10732	262023
10732	379766
10734	68871
10734	110039
10821	311140
10861	249214
10861	500504
10872	103920
10872	408514
10872	413736
10872	517097
10894	99122
10894	223802
10894	266177
10894	269398
10894	297608
10894	343464
10894	359725
10894	367675
10894	418818
10894	486535
10894	487448
10902	19148
10902	46703
10902	94931
10902	239461
10902	312811
10902	412102
10902	464086
10902	509145
10902	513654
10902	525025
10902	535408
10904	91931
10904	435284
10904	436218
10904	522544
10980	68852
10980	262022
10980	384492
10980	520171
10997	38476
10997	63483
10997	130619
10997	162584
10997	245970
10997	254441
10997	316031
10997	319052
10997	351358
10997	385756
10997	392256
10997	405648
10997	423124
10997	526588
10997	531007
10997	533484
11030	19506
11030	81599
11030	490961
11030	494959
11065	31591
11065	168287
11065	216739
11065	241646
11065	342259
11065	355648
11065	379596
11065	427444
11074	221647
11074	381506
11074	388324
11141	173927
11141	336133
11141	410519
11141	424655
11152	90431
11152	136574
11152	196827
11152	213200
11152	327497
11152	368669
11152	374161
11152	524027
11153	130418
11153	134358
11153	183837
11153	242112
11153	259203
11153	369190
11153	428012
11153	437448
11153	462789
11153	510314
11212	168182
11212	364315
11212	484280
11224	364115
11224	497155
11224	499045
11224	518044
11264	75131
11264	396743
11264	476092
11264	500905
11264	500917
11264	537229
11312	119215
11312	168868
11312	169911
11312	230711
11312	278973
11312	283816
11312	375306
11312	381571
11312	397353
11312	517172
11312	517456
11352	67614
11352	67618
11352	218359
11352	437058
11352	479143
11392	47706
11392	285772
11392	459582
11392	525488
11413	76087
11426	31915
11426	31935
11426	56368
11426	251309
11426	476278
11426	538265
11442	79797
11442	238939
11442	250678
11462	163294
11462	209787
11462	318299
11462	319527
11462	332739
11462	385265
11462	416994
11462	421463
11462	430736
11462	514230
11498	118909
11498	211337
11498	236357
11498	384553
11498	514553
11501	270721
11516	166191
11516	185449
11516	344592
11516	379682
11516	390845
11532	49255
11532	171065
11532	215844
11532	335121
11532	337625
11532	473216
11532	500404
11593	175208
11593	420400
11593	444299
11593	482092
11663	163301
11663	352260
11663	356500
11663	418139
11663	508174
11663	542038
11683	130245
11683	171214
11683	237646
11683	380727
11683	534198
11773	48550
11773	238783
11773	273712
11773	332097
11799	11804
11799	147132
11799	449388
11799	452567
11799	533929
11804	449388
11804	452567
11804	533929
11818	96868
11818	412100
11818	425116
11818	425125
11880	56773
11880	295064
11880	344141
11880	372052
11880	484610
11880	497899
11880	509570
11880	520413
11880	521970
11892	35115
11892	91945
11892	332908
11892	496242
11892	506866
11915	36802
11915	66017
11915	79705
11915	81790
11915	89918
11915	95258
11915	98343
11915	104350
11915	106397
11915	111550
11915	135409
11915	189882
11915	228082
11915	270024
11915	286536
11915	301483
11915	301682
11915	310488
11915	327922
11915	328951
11915	344483
11915	349627
11915	389791
11915	397448
11915	416018
11915	416364
11915	421373
11915	463529
11915	498651
11915	499716
11915	546224
11963	188107
11963	307290
11963	515129
12009	35115
12009	229019
12009	311508
12009	332908
12009	506866
12060	12062
12060	29584
12060	265611
12062	29584
12062	265611
12086	105500
12086	111829
12086	384672
12086	542868
12147	73388
12147	178783
12147	269070
12147	439998
12177	31980
12177	130542
12177	180569
12177	331200
12177	524027
12209	67062
12209	149703
12209	279526
12209	322781
12209	501820
12217	46365
12217	505105
12275	78548
12275	84360
12275	154922
12275	169941
12275	240649
12275	364368
12303	27620
12303	53701
12303	351254
12303	383645
12303	517338
12346	98663
12346	180078
12346	373724
12346	429812
12346	453191
12346	538597
12382	150444
12382	216938
12382	290148
12382	324252
12382	325240
12382	384227
12382	437177
12382	526724
12500	18853
12500	44277
12500	128645
12500	178961
12500	213301
12500	216154
12500	227311
12500	398742
12500	412465
12500	509798
12500	517136
12500	522539
12517	139490
12517	229173
12517	418046
12517	455035
12525	41105
12525	90595
12525	152118
12526	33054
12526	346440
12526	501788
12526	538991
12562	244920
12562	359061
12562	375237
12562	430869
12604	134980
12604	155537
12604	301756
12608	33227
12608	252074
12608	437876
12608	437893
12629	90297
12629	114916
12629	189521
12629	236396
12629	289850
12629	315562
12629	364575
12629	368609
12645	83334
12645	151266
12645	151269
12645	265276
12645	321908
12645	424839
12645	520666
12645	534920
12645	538450
12646	12647
12646	12648
12646	194845
12646	534920
12646	538471
12647	12648
12647	151269
12647	534920
12647	538450
12647	538471
12648	534920
12648	538450
12648	538471
12681	26230
12681	112668
12681	120595
12681	120631
12681	280772
12681	280779
12695	18212
12695	70198
12695	77284
12695	272501
12695	356320
12695	356330
12695	357741
12695	399629
12695	531440
12742	242504
12742	425543
12742	470671
12742	485488
12746	122537
12746	303521
12746	303549
12746	320702
12785	27959
12785	82924
12860	259691
12860	273419
12860	445499
12886	250240
12886	310874
12886	373837
12886	418510
12886	418514
12898	44502
12898	358002
12898	358004
12898	358006
12902	134195
12902	247642
12902	335964
12902	533814
12904	18493
12904	161796
12904	246373
12904	248522
12904	401575
12904	418739
12904	422194
12904	422369
12904	540769
12959	181492
12959	371029
12959	394886
12969	17440
12969	193609
12969	210707
12969	360223
12969	414010
12969	477237
12971	12985
12971	120449
12971	535978
12971	544121
12983	12985
12983	120449
12983	168585
12983	216024
12983	235224
12983	535978
12983	544121
12985	45252
12985	78005
12985	185541
12985	216024
12985	235224
12985	293343
12985	535978
12985	544121
13083	50229
13083	74914
13083	138186
13083	161631
13083	301328
13083	384358
13083	408215
13083	438144
13083	511464
13083	538270
13087	97870
13087	122473
13087	439922
13087	446488
13087	502821
13095	13103
13095	13123
13095	167799
13095	221805
13095	222128
13097	50197
13097	93611
13097	122473
13097	253914
13097	502780
13103	75826
13103	97871
13103	122473
13103	221805
13103	250543
13103	521767
13108	93614
13108	222128
13108	253914
13108	439922
13108	500224
13121	13123
13121	97874
13121	167799
13121	222128
13121	502821
13123	97874
13123	167799
13123	167802
13123	167811
13123	222128
13146	22979
13146	43798
13146	159929
13146	371837
13146	395752
13169	128999
13169	221577
13169	345163
13169	456085
13169	522815
13213	369819
13213	465019
13248	33799
13248	129020
13248	147835
13248	268353
13248	419566
13248	425548
13248	430159
13248	478024
13248	502904
13248	506046
13316	72771
13316	304374
13316	329339
13316	358439
13316	370367
13343	338539
13343	350390
13436	205388
13436	276909
13437	228006
13437	411034
13437	461889
13472	13475
13472	50948
13472	54958
13472	339002
13472	393765
13472	520150
13475	339002
13507	157436
13507	182520
13507	362817
13507	392538
13507	472275
13518	34011
13518	50574
13518	172228
13518	184612
13518	208216
13518	225637
13518	233232
13518	313078
13518	403958
13518	437216
13518	439593
13518	440566
13518	448590
13518	453411
13518	502236
13589	15922
13589	36802
13589	326481
13589	368498
13589	433792
13590	85033
13590	159178
